app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,gpu1_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,gpu1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
32,SAR-noapi-jetson,21944,1199141568,0,0,0,17111411449119840,101642176,1269600608,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,286201984,77965549,443860,167488,203928,1371,65455231,682521,609276
17,wifi-tx-nb-jetson,62248,1673349664,100,10,2,17111411329744096,-119375744,1744952320,5664,12171968,233649,2,2,1,2,2,2,2,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,983422,218341,8506,11528,6143,320,263921,9468,41475,4004,158025,21024,25531,3512,731,3697373,24015,10778
18,wifi-tx-nb-jetson,62248,1895297312,100,10,2,17111411437243168,107499072,1958105632,5696,17304032,323898,2,2,2,2,2,2,2,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,1064915,235573,7767,10501,6170,220,234242,8042,42671,2984827,3493527,28577,26672,3675,773,2552735,0,0
20,SAR_nb-jetson,17984,3188252000,2305,495,74,17111411297585312,-139657856,3265804000,1344,5555456,15570,73,73,73,74,73,73,73,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,47385734,10941694,235709,194426,148039,1996,10467662,198582,647488,202005846,50056553,490477,159527,379966,6432,61003235,307601,1062671
21,pulse_doppler-nb-jetson,17456,6783638880,512,128,19,17111411064654048,-232931264,6824484704,5312,4220064,96162,18,18,19,19,18,18,18,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,5625020,1312553,49605,64412,35216,1909,949978,35845,172598,12316687,4991232,187272,51256,208073,3652,8004633,201218,246513
0,track_nb-jetson,277448,10493110656,24580,455,152,17111411068132448,3478400,10522871456,32768,20396064,65585,148,117,140,148,152,116,94,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,2383360875,477327946,6448122,5576283,1808363,26100,450291969,6282226,10229451,3472871405,519573372,37849949,3548347,7368001,20993,557356212,32693031,3584953
22,pulse_doppler-nb-jetson,17456,10357220416,512,11,17,17111411207482496,139350048,10384371744,5600,8074784,134751,11,17,7,16,7,6,8,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,5196097,1153497,47237,55676,35393,1464,1151316,45285,205414,17323991,6439038,186219,58986,220349,6154,6753939,178650,257494
23,pulse_doppler-nb-jetson,17456,10214649536,512,8,18,17111411350322080,142839584,10261732704,5376,4138784,84480,11,18,7,6,5,8,4,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,5709362,1381525,51617,54792,31799,1256,1038258,44313,214650,17090663,6882682,183123,56309,162425,5042,5534678,118720,284473
3,track_nb-jetson,277448,10289517504,24580,1024,149,17111411639741280,289419200,10355005568,32992,20507840,57148,148,142,149,145,144,141,140,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,2437230578,475029928,6010812,5467188,1791641,25160,456229450,6485108,10407987,3540922272,530552156,33742876,3633878,6667614,21021,502180212,33787516,3162228
2,track_nb-jetson,277448,10556862688,24580,971,147,17111411449231296,-190509984,10571816544,32928,19782496,57478,147,135,136,136,136,135,133,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,2398420603,487105401,6986057,5591463,1804166,24640,445795403,5687659,10178901,3465366013,527363182,37433703,3734838,7183121,28922,512747758,36220284,3384880
