app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,cpu8_todo_queue,cpu9_todo_queue,cpu10_todo_queue,cpu11_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
6,temporal_mitigation-noapi-x86,61688,1355717,0,0,0,209635353949193,0,12598604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,1757826,11646,5200,5277,109,0,0,0,0
29,radar_correlator-x86,20136,1321530,3,1,1,209635421121085,67171892,9536714,19072,74895,37841,0,0,0,0,0,0,0,0,0,0,1,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,247553,4843,622,888,64,0,0,0,0,867327,16403,4569,3094,163,0,0,0,0
4,temporal_mitigation-x86,57392,2016509,4,1,1,209635420790795,-330290,11874713,3996,7907,6415,0,0,0,0,0,0,0,0,0,0,1,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,47876,1000,27,148,6,0,0,0,0,1726199,12806,1582,5316,94,0,0,0,0
7,temporal_mitigation-noapi-x86,61688,1953310,0,0,0,209635464338813,43548018,10061687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,1738733,7244,1364,4761,39,0,0,0,0
18,radar_correlator-noapi-x86,20208,3177858,0,0,0,209635479424938,15086125,11515998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,545,14918,2231,3240,88,0,0,0,0
26,wifi-tx-nb-x86,67888,21028024,100,10,3,209635478479171,-945767,29640318,3097,273669,11323,1,1,1,1,1,1,1,1,1,2,3,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,720576,38122,1596,6289,399,51,117438,1424,0,10139701,73435,4467,20909,103,0,0,0,0
21,pulse_doppler-nb-x86,20528,86221284,512,20,7,209635438934929,-39544242,94460668,1724,45440,5668,1,1,1,2,3,5,6,7,5,5,5,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,3695200,66041,2984,14461,330,447,953345,19950,30562,6031100,136074,14582,41460,465,626,0,0,0
30,radar_correlator-x86,20136,1653759,3,1,1,209635524079917,85144988,9870075,17979,22989,19826,0,0,0,0,0,0,0,0,0,0,1,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,930,2020,221,600,4,0,0,0,0,894666,11451,3223,2683,22,0,0,0,0
8,temporal_mitigation-noapi-x86,61688,4503761,0,0,0,209635574795059,50715142,13153101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,1737831,12807,2334,4748,32,0,0,0,0
5,temporal_mitigation-x86,57392,2846868,4,1,1,209635604825663,30030604,10456751,3608,6924,5714,0,0,0,0,0,0,0,0,0,0,1,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,47876,17,2,41,0,9,8384,350,429,1717612,11202,3081,5075,33,0,0,0,0
15,SAR-noapi-x86,20640,178329218,0,0,0,209635453813484,-151012179,194278415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,250363103,1073654,172497,248091,175,517,40785124,652664,179137
31,radar_correlator-x86,20136,39805628,3,1,1,209635627038597,173225113,43348717,14204,19171,16427,0,0,0,1,0,1,0,0,0,0,1,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,156819,2065,69,96,3,0,15769,614,561,857213,17054,3260,3038,108,0,0,0,0
19,radar_correlator-noapi-x86,20208,1509291,0,0,0,209635674907098,47868501,9720523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,160407,15136,1223,1891,56,0,0,0,0
9,temporal_mitigation-noapi-x86,61688,760612,0,0,0,209635685249346,10342248,8989913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,1740900,7956,2350,6012,24,0,0,0,0
16,SAR-noapi-x86,20640,109990400,0,0,0,209635646227512,-39021834,110405972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,224782875,1263951,260131,337064,535,165,51511412,397592,80637
32,radar_correlator-x86,20136,19769161,3,1,1,209635738530567,92303055,20053848,14849,16785,15814,0,0,0,0,0,0,1,0,1,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,156916,23,13,375,9,9,31471,667,481,856822,19531,3638,2527,202,0,0,0,0
10,SAR_nb-x86,24968,376876631,2305,365,51,209635409091133,-329439434,385489823,529,12972152,36216,36,48,44,51,44,51,44,44,43,39,49,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,37362649,635064,213867,80622,2945,2514,8448560,247493,218590,179288724,1104446,125582,316565,713,136,32561025,274376,338806
27,wifi-tx-nb-x86,67888,207683727,100,10,3,209635659188005,250096872,208551704,2649,356516,15649,1,1,1,1,1,1,2,1,2,3,3,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,882455,27647,4242,4191,189,84,121260,5734,10280,5901868,104953,29438,45831,342,0,0,0,0
22,pulse_doppler-nb-x86,20528,278915962,512,18,16,209635587407110,-71780895,280382246,2126,151403,17748,2,6,8,10,13,8,9,9,11,16,12,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,4455355,89160,6147,12756,327,790,942915,26418,34623,941654,113599,29494,75923,1212,2137,0,0,0
20,radar_correlator-noapi-x86,20208,14771191,0,0,0,209635870388761,282981651,14909397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,1157699,12629,3405,4820,79,0,0,0,0
33,radar_correlator-x86,20136,102576784,3,1,1,209635832955807,-37432954,120566600,22234,65259,49411,0,0,0,0,0,0,0,1,0,0,1,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,162617,3017,264,179,0,7,32558,643,290,884990,22420,8301,1520,202,0,0,0,0
11,SAR_nb-x86,24968,465777121,2305,363,94,209635556874029,-276081778,474111953,593,19241278,42917,43,43,44,45,45,47,47,48,50,64,94,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,40497130,750479,246612,72844,2285,1380,7041602,210199,208822,133468180,1074728,266310,183421,706,559,37305181,254683,237755
17,SAR-noapi-x86,20640,251298869,0,0,0,209635813288915,256414886,259607627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.061349,0.071622,0.063386,0.075909,0.076291,0.087227,0.127761,0.113359,0.180970,0.176844,0,0,0,0,0,0,0,0,0,194084658,351347,168760,239135,4841,5343,50429434,334881,157169
