app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,gpu1_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,gpu1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
15,wifi-tx-nb-jetson,62248,5272129088,100,10,2,17111278050583904,106609408,5316602240,5792,4277824,209911,1,2,2,2,2,2,1,2,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,1992638,677530,92240,31680,33736,4138,553251,48671,102720,1951048,3438505,27703,27101,3876,976,2793967,0,0
16,wifi-tx-nb-jetson,62248,5172392320,100,10,2,17111278157194208,106610304,5215056672,5792,6891296,206297,2,2,2,2,1,2,2,2,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,2373428,762874,90651,25977,23872,2794,585337,75727,172680,18708,3474219,28199,25659,3891,710,3468075,2,0
17,wifi-tx-nb-jetson,62248,5084834112,100,9,2,17111278263806560,106612352,5151600128,5920,10830944,257564,2,2,2,2,2,2,2,2,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,1891320,648013,103041,28797,39307,2799,626152,64327,99760,5099858,3283417,28464,26696,4408,828,1951439,3090,0
18,wifi-tx-nb-jetson,62248,4979566304,100,10,2,17111278370418304,106611744,5048420352,5664,2657440,139799,2,2,2,2,2,2,2,1,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,1759128,483867,82832,22032,30269,2113,610456,65921,98555,518488,2539138,28672,25204,4136,759,3364539,7613,0
22,pulse_doppler-nb-jetson,17456,11897039840,512,15,16,17111278140907392,-229510912,11950425056,5632,8186336,193731,15,15,16,6,5,15,5,16,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,8314269,3144271,505379,149909,243222,9300,3326818,299222,594802,23831255,8094075,218267,57835,171456,2909,3093182,65595,372021
23,pulse_doppler-nb-jetson,17456,11826084064,512,13,16,17111278285057920,144150528,11830778144,5312,10243904,234273,13,5,16,6,5,5,7,12,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,11056026,2708974,389773,143964,239598,17562,3488202,500747,926919,13314478,5089538,185493,83781,112360,5038,5098716,185476,396061
21,pulse_doppler-nb-jetson,17456,12164320512,512,8,16,17111277998058944,-286998976,12177353088,5600,6312800,176961,16,16,5,15,16,5,5,16,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,11848643,3472120,550984,140355,176447,10220,3111014,449544,911541,11507938,4771143,79287,71334,249563,7175,6519261,191786,267554
0,track_nb-jetson,277448,12327584096,24580,937,131,17111277987098432,-10960512,12336140288,33120,23784800,72745,124,116,115,116,116,114,114,131,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,2265719280,480612411,12943158,7346217,6874668,331940,455268578,12411569,32158619,3550799168,558553666,32358624,3494340,6709575,29071,551580408,37908126,2929517
2,track_nb-jetson,277448,11945666976,24580,1024,130,17111278368097888,380999456,12015308480,33184,22298432,67882,126,125,125,124,124,123,123,130,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,2307127044,472146328,12254556,7147375,6704441,340677,459886895,12578557,32003007,3749320822,588076651,34294712,3675044,6560392,28396,509501582,35981321,2059052
1,track_nb-jetson,277448,12179790784,24580,936,129,17111278177558816,-190539072,12240087264,33184,23654400,76889,122,114,113,114,113,113,112,129,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,2210843858,472362148,12656598,7126077,6661592,322979,472860723,12454744,31114976,3644627917,568789201,36909579,3628725,6842154,35526,533159336,37651116,2775077
3,track_nb-jetson,277448,12014416160,24580,977,136,17111278558628768,381069952,12156112864,33280,20376256,65824,128,128,127,132,127,136,124,128,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,2309330759,475396666,12105404,7177635,6555789,342209,446133065,11877097,33280745,3531252279,517899053,35074043,3462953,5818525,27464,560594932,34549848,2718645
11,radar_correlator-jetson,12912,5339232,3,1,1,17111292279925504,0,6571136,73152,707648,288352,0,0,1,1,1,0,0,0,0.063642,0.056233,0.054488,0.059502,0.056158,0.054172,0.054512,0.363251,576,58348,1199,1714,276,51,58333,0,0,1634916,885797,5973,11397,12274,925,372450,0,0
25,temporal_mitigation-noapi-jetson,68848,933632,0,0,0,17111292337467232,57541728,51163872,0,0,0,0,0,0,0,0,0,0,0,0.063642,0.056233,0.054488,0.059502,0.056158,0.054172,0.054512,0.363251,0,0,0,0,0,0,0,0,0,1721200,541215,2701,2451,944,581,0,0,0
28,radar_correlator-noapi-jetson,13040,1982944,0,0,0,17111292368067360,30600128,32432896,0,0,0,0,0,0,0,0,0,0,0,0.063642,0.056233,0.054488,0.059502,0.056158,0.054172,0.054512,0.363251,0,0,0,0,0,0,0,0,0,952491,935040,4956,10375,11903,784,631524,0,0
